date,TLT_close,IEF_close,SHY_close
2019-03-29,126.44,106.67,84.12
2019-04-01,124.37,105.72,83.87
2019-04-02,124.6,105.9,83.91
2019-04-03,123.52,105.57,83.87
2019-04-04,123.87,105.68,83.89
2019-04-05,124.03,105.73,83.88
2019-04-08,123.59,105.56,83.86
2019-04-09,123.98,105.75,83.87
2019-04-10,124.28,106.0,83.94
2019-04-11,123.55,105.76,83.89
2019-04-12,122.67,105.27,83.84
2019-04-15,122.98,105.41,83.85
2019-04-16,122.21,105.05,83.84
2019-04-17,122.26,105.07,83.87
2019-04-18,122.9,105.32,83.89
2019-04-22,122.31,105.17,83.9
2019-04-23,122.57,105.36,83.94
2019-04-24,123.57,105.76,83.99
2019-04-25,123.39,105.63,83.99
2019-04-26,123.81,105.91,84.08
2019-04-29,123.02,105.69,84.05
2019-04-30,123.65,105.9,84.11
2019-05-01,123.9,105.64,83.88
2019-05-02,123.31,105.34,83.84
2019-05-03,123.66,105.48,83.87
2019-05-06,124.0,105.75,83.92
2019-05-07,124.95,106.11,83.96
2019-05-08,124.41,105.91,83.95
2019-05-09,124.92,106.19,84.0
2019-05-10,124.75,106.12,84.02
2019-05-13,125.73,106.65,84.12
2019-05-14,125.36,106.55,84.12
2019-05-15,126.13,106.89,84.18
2019-05-16,125.71,106.68,84.13
2019-05-17,125.99,106.73,84.15
2019-05-20,125.73,106.55,84.11
2019-05-21,125.53,106.43,84.07
2019-05-22,126.25,106.75,84.11
2019-05-23,127.67,107.4,84.26
2019-05-24,127.78,107.37,84.23
2019-05-28,128.7,107.84,84.3
2019-05-29,129.09,107.8,84.31
2019-05-30,130.2,108.19,84.38
2019-05-31,131.83,108.91,84.56
2019-06-03,132.44,109.22,84.55
2019-06-04,130.93,108.82,84.49
2019-06-05,130.19,108.82,84.53
2019-06-06,130.61,108.8,84.48
2019-06-07,131.74,109.23,84.57
2019-06-10,130.5,108.685,84.49
2019-06-11,130.58,108.69,84.46
2019-06-12,130.68,108.97,84.53
2019-06-13,131.13,109.24,84.62
2019-06-14,131.46,109.32,84.59
2019-06-17,131.69,109.3,84.55
2019-06-18,132.35,109.51,84.56
2019-06-19,132.54,109.81,84.74
2019-06-20,132.89,109.99,84.78
2019-06-21,131.43,109.54,84.74
2019-06-24,132.41,109.92,84.79
2019-06-25,132.82,110.09,84.81
2019-06-26,131.97,109.64,84.71
2019-06-27,132.9,109.97,84.78
2019-06-28,132.81,110.02,84.78
2019-07-01,132.24,109.69,84.57
2019-07-02,133.26,110.08,84.62
2019-07-03,134.21,110.29,84.64
2019-07-05,132.43,109.59,84.47
2019-07-08,132.61,109.48,84.43
2019-07-09,132.56,109.41,84.4
2019-07-10,131.83,109.47,84.55
2019-07-11,130.07,108.93,84.51
2019-07-12,130.22,109.05,84.52
2019-07-15,130.97,109.28,84.54
2019-07-16,130.58,109.04,84.51
2019-07-17,131.99,109.55,84.59
2019-07-18,132.0,109.82,84.69
2019-07-19,131.69,109.62,84.6
2019-07-22,131.94,109.67,84.61
2019-07-23,131.22,109.49,84.59
2019-07-24,131.79,109.65,84.61
2019-07-25,131.16,109.46,84.56
2019-07-26,131.47,109.44,84.57
2019-07-29,131.51,109.54,84.57
2019-07-30,131.83,109.59,84.58
2019-07-31,132.89,109.87,84.57
2019-08-01,135.26,110.92,84.66
2019-08-02,136.51,111.15,84.68
2019-08-05,138.87,112.11,84.85
2019-08-06,139.98,112.29,84.89
2019-08-07,140.03,112.29,84.9
2019-08-08,140.33,112.3,84.87
2019-08-09,140.05,112.13,84.82
2019-08-12,142.97,112.84,84.91
2019-08-13,142.48,112.44,84.81
2019-08-14,145.69,113.19,84.92
2019-08-15,147.31,113.91,85.1
2019-08-16,146.13,113.61,85.09
2019-08-19,144.04,113.07,85.0
2019-08-20,145.53,113.57,85.06
2019-08-21,144.56,113.27,84.98
2019-08-22,143.6,113.02,84.94
2019-08-23,145.96,113.78,85.08
2019-08-26,145.37,113.67,85.04
2019-08-27,147.61,114.16,85.07
2019-08-28,147.8,114.2,85.09
2019-08-29,147.24,113.98,85.05
2019-08-30,147.28,114.01,85.08
2019-09-03,147.21,114.07,85.0
2019-09-04,147.43,114.25,85.07
2019-09-05,144.76,113.33,84.88
2019-09-06,145.79,113.4,84.89
2019-09-09,143.2,112.7,84.8
2019-09-10,140.69,111.88,84.66
2019-09-11,140.44,111.77,84.66
2019-09-12,139.52,111.52,84.64
2019-09-13,136.54,110.5,84.5
2019-09-16,138.28,110.98,84.57
2019-09-17,139.03,111.27,84.61
2019-09-18,139.62,111.31,84.56
2019-09-19,140.04,111.36,84.57
2019-09-20,141.89,112.0,84.66
2019-09-23,141.86,112.16,84.71
2019-09-24,143.57,112.72,84.8
2019-09-25,141.47,111.98,84.69
2019-09-26,142.38,112.22,84.73
2019-09-27,142.73,112.38,84.78
2019-09-30,143.08,112.47,84.82
2019-10-01,143.26,112.61,84.78
2019-10-02,143.61,113.0,84.87
2019-10-03,144.92,113.59,85.05
2019-10-04,145.99,113.81,85.04
2019-10-07,144.78,113.43,84.95
2019-10-08,145.17,113.67,85.0
2019-10-09,144.35,113.38,84.95
2019-10-10,142.2,112.67,84.85
2019-10-11,140.44,111.9,84.77
2019-10-14,141.46,112.21,84.78
2019-10-15,139.75,111.67,84.76
2019-10-16,139.92,111.89,84.8
2019-10-17,139.58,111.85,84.8
2019-10-18,139.58,111.95,84.83
2019-10-21,138.53,111.54,84.79
2019-10-22,139.34,111.8,84.82
2019-10-23,139.48,111.84,84.81
2019-10-24,139.2,111.82,84.81
2019-10-25,138.52,111.58,84.76
2019-10-28,137.26,111.16,84.73
2019-10-29,137.35,111.26,84.75
2019-10-30,139.36,111.8,84.8
2019-10-31,141.24,112.51,84.95
2019-11-01,140.56,112.13,84.76
2019-11-04,138.71,111.56,84.7
2019-11-05,137.15,110.96,84.64
2019-11-06,137.98,111.28,84.69
2019-11-07,135.48,110.39,84.59
2019-11-08,134.91,110.24,84.6
2019-11-11,135.0,110.36,84.62
2019-11-12,135.62,110.41,84.63
2019-11-13,136.5,110.71,84.67
2019-11-14,137.91,111.27,84.75
2019-11-15,137.76,111.18,84.72
2019-11-18,138.01,111.37,84.76
2019-11-19,139.16,111.58,84.75
2019-11-20,140.6,111.99,84.79
2019-11-21,139.72,111.71,84.75
2019-11-22,139.9,111.69,84.74
2019-11-25,140.31,111.74,84.75
2019-11-26,141.13,111.95,84.79
2019-11-27,140.72,111.66,84.74
2019-11-29,140.42,111.57,84.77
2019-12-02,138.31,111.01,84.61
2019-12-03,141.21,112.0,84.73
2019-12-04,139.8,111.57,84.69
2019-12-05,139.12,111.31,84.65
2019-12-06,138.35,110.97,84.62
2019-12-09,138.65,111.06,84.62
2019-12-10,138.66,110.93,84.58
2019-12-11,139.75,111.39,84.65
2019-12-12,137.45,110.51,84.57
2019-12-13,139.04,111.16,84.67
2019-12-16,137.79,110.64,84.62
2019-12-17,137.6,110.65,84.64
2019-12-18,136.47,110.35,84.65
2019-12-19,136.47,110.28,84.53
2019-12-20,136.65,110.28,84.53
2019-12-23,136.45,110.18,84.51
2019-12-24,136.84,110.37,84.52
2019-12-26,137.17,110.53,84.55
2019-12-27,137.32,110.69,84.61
2019-12-30,136.82,110.62,84.64
2019-12-31,135.48,110.22,84.63
2020-01-02,137.01,110.73,84.67
2020-01-03,139.12,111.47,84.74
2020-01-06,138.33,111.35,84.71
2020-01-07,137.65,111.19,84.71
2020-01-08,136.74,110.93,84.67
2020-01-09,137.22,111.01,84.68
2020-01-10,138.44,111.25,84.7
2020-01-13,138.02,111.12,84.69
2020-01-14,138.73,111.34,84.7
2020-01-15,139.65,111.62,84.74
2020-01-16,139.21,111.39,84.74
2020-01-17,138.02,111.3,84.77
2020-01-21,139.47,111.74,84.79
2020-01-22,139.96,111.76,84.81
2020-01-23,140.94,112.04,84.84
2020-01-24,142.08,112.44,84.87
2020-01-27,144.29,113.2,84.96
2020-01-28,143.16,112.82,84.92
2020-01-29,144.56,113.36,85.0
2020-01-30,144.58,113.47,85.01
2020-01-31,145.9,114.04,85.12
2020-02-03,145.54,113.79,84.96
2020-02-04,143.58,113.13,84.87
2020-02-05,142.01,112.64,84.81
2020-02-06,142.65,112.72,84.83
2020-02-07,144.43,113.26,84.88
2020-02-10,144.83,113.48,84.92
2020-02-11,144.1,113.21,84.88
2020-02-12,143.37,112.92,84.84
2020-02-13,143.92,113.02,84.86
2020-02-14,144.55,113.3,84.9
2020-02-18,145.54,113.48,84.93
2020-02-19,145.53,113.46,84.94
2020-02-20,146.67,113.79,84.96
2020-02-21,148.04,114.25,85.03
2020-02-24,150.25,115.14,85.17
2020-02-25,151.05,115.46,85.26
2020-02-26,150.25,115.4,85.32
2020-02-27,151.88,115.96,85.42
2020-02-28,155.31,117.26,85.73
2020-03-02,153.94,117.04,85.57
2020-03-03,156.33,118.4,85.91
2020-03-04,154.67,118.14,85.92
2020-03-05,158.52,119.19,86.1
2020-03-06,166.77,120.4,86.2
2020-03-09,171.29,121.48,86.67
2020-03-10,162.51,119.25,86.29
2020-03-11,156.53,118.06,86.19
2020-03-12,157.5,118.12,86.17
2020-03-13,153.94,117.35,86.28
2020-03-16,163.91,120.45,86.42
2020-03-17,152.98,117.43,86.22
2020-03-18,144.35,115.8,86.11
2020-03-19,148.28,116.18,86.26
2020-03-20,159.43,119.14,86.49
2020-03-23,166.0,120.55,86.59
2020-03-24,162.91,119.73,86.47
2020-03-25,162.54,119.8,86.57
2020-03-26,163.34,120.09,86.67
2020-03-27,167.7,120.98,86.65
2020-03-30,166.32,121.26,86.69
2020-03-31,164.97,121.48,86.67
2020-04-01,167.04,121.83,86.62
2020-04-02,168.1,121.85,86.64
2020-04-03,168.5,121.94,86.62
2020-04-06,168.06,121.39,86.56
2020-04-07,166.3,120.85,86.54
2020-04-08,165.09,120.7,86.59
2020-04-09,165.39,120.96,86.62
2020-04-13,163.88,120.7,86.63
2020-04-14,163.84,120.86,86.63
2020-04-15,168.18,121.94,86.66
2020-04-16,170.09,122.07,86.68
2020-04-17,167.81,121.75,86.65
2020-04-20,169.16,122.07,86.65
2020-04-21,171.29,122.41,86.67
2020-04-22,169.54,122.03,86.64
2020-04-23,170.44,122.11,86.63
2020-04-24,170.84,122.14,86.63
2020-04-27,167.66,121.49,86.63
2020-04-28,169.59,122.02,86.66
2020-04-29,168.71,121.96,86.65
2020-04-30,166.74,121.67,86.8
2020-05-01,167.95,121.71,86.6
2020-05-04,167.16,121.73,86.6
2020-05-05,166.09,121.64,86.59
2020-05-06,163.41,121.19,86.62
2020-05-07,166.14,121.93,86.68
2020-05-08,163.98,121.53,86.66
2020-05-11,162.7,121.19,86.63
2020-05-12,164.37,121.59,86.65
2020-05-13,165.52,121.84,86.65
2020-05-14,167.14,122.03,86.63
2020-05-15,166.71,121.95,86.68
2020-05-18,163.05,121.2,86.61
2020-05-19,163.66,121.54,86.66
2020-05-20,164.15,121.57,86.66
2020-05-21,164.56,121.65,86.64
2020-05-22,165.55,121.88,86.64
2020-05-26,163.33,121.56,86.64
2020-05-27,163.03,121.66,86.62
2020-05-28,162.43,121.55,86.66
2020-05-29,163.59,121.94,86.66
2020-06-01,162.28,121.77,86.58
2020-06-02,161.69,121.57,86.58
2020-06-03,159.54,120.85,86.51
2020-06-04,157.23,120.37,86.53
2020-06-05,156.11,119.77,86.5
2020-06-08,156.71,119.9,86.48
2020-06-09,158.49,120.33,86.51
2020-06-10,160.84,121.23,86.56
2020-06-11,163.88,121.66,86.52
2020-06-12,162.3,121.39,86.55
2020-06-15,162.39,121.29,86.53
2020-06-16,159.9,121.04,86.52
2020-06-17,160.56,121.23,86.55
2020-06-18,162.26,121.5,86.54
2020-06-19,162.39,121.54,86.56
2020-06-22,162.41,121.43,86.54
2020-06-23,161.3,121.39,86.56
2020-06-24,163.03,121.62,86.57
2020-06-25,163.5,121.64,86.57
2020-06-26,165.25,121.97,86.6
2020-06-29,164.73,122.09,86.62
2020-06-30,163.93,121.87,86.61
2020-07-01,163.42,121.57,86.52
2020-07-02,163.59,121.72,86.56
2020-07-06,162.92,121.54,86.53
2020-07-07,165.21,121.93,86.55
2020-07-08,164.55,121.74,86.55
2020-07-09,167.17,122.13,86.57
2020-07-10,166.33,121.89,86.54
2020-07-13,166.88,122.02,86.54
2020-07-14,167.12,122.01,86.55
2020-07-15,166.34,121.97,86.56
2020-07-16,167.13,122.06,86.56
2020-07-17,166.78,122.03,86.58
2020-07-20,167.19,122.11,86.56
2020-07-21,167.29,122.24,86.58
2020-07-22,167.79,122.28,86.57
2020-07-23,169.75,122.4,86.57
2020-07-24,169.74,122.34,86.58
2020-07-27,169.11,122.15,86.55
2020-07-28,170.28,122.44,86.57
2020-07-29,169.99,122.6,86.59
2020-07-30,171.11,122.765,86.62
2020-07-31,171.0,122.8,86.63
2020-08-03,169.95,122.64,86.58
2020-08-04,171.57,123.06,86.59
2020-08-05,170.07,122.65,86.57
2020-08-06,171.02,122.79,86.57
2020-08-07,169.88,122.53,86.56
2020-08-10,169.12,122.4,86.54
2020-08-11,167.105,121.98,86.52
2020-08-12,165.59,121.62,86.5
2020-08-13,163.82,121.37,86.49
2020-08-14,163.18,121.43,86.5
2020-08-17,163.59,121.63,86.51
2020-08-18,164.76,121.84,86.52
2020-08-19,163.73,121.68,86.52
2020-08-20,165.21,122.03,86.52
2020-08-21,166.2,122.12,86.51
2020-08-24,165.93,121.95,86.5
2020-08-25,164.66,121.655,86.51
2020-08-26,164.03,121.61,86.51
2020-08-27,161.24,121.18,86.5
2020-08-28,161.12,121.38,86.53
2020-08-31,162.19,121.51,86.56
2020-09-01,163.86,121.82,86.49
2020-09-02,165.42,121.99,86.5
2020-09-03,165.89,122.15,86.49
2020-09-04,162.74,121.47,86.46
2020-09-08,163.74,121.73,86.47
2020-09-09,163.3,121.67,86.48
2020-09-10,164.13,121.82,86.47
2020-09-11,164.48,122.01,86.49
2020-09-14,164.47,121.9,86.48
2020-09-15,164.07,121.84,86.485
2020-09-16,163.58,121.77,86.5
2020-09-17,164.08,121.805,86.48
2020-09-18,163.57,121.7,86.49
2020-09-21,164.4,121.92,86.48
2020-09-22,164.27,121.92,86.5
2020-09-23,164.49,121.92,86.5
2020-09-24,165.12,121.98,86.49
2020-09-25,165.12,122.08,86.5
2020-09-28,164.65,122.06,86.51
2020-09-29,164.84,122.15,86.5
2020-09-30,163.26,121.82,86.51
2020-10-01,163.36,121.81,86.45
2020-10-02,162.75,121.685,86.46
2020-10-05,159.57,120.92,86.43
2020-10-06,160.43,121.2,86.43
2020-10-07,159.26,120.85,86.42
2020-10-08,160.12,121.07,86.42
2020-10-09,160.09,121.01,86.42
2020-10-12,160.6,121.14,86.44
2020-10-13,161.75,121.41,86.43
2020-10-14,162.12,121.45,86.43
2020-10-15,161.84,121.32,86.45
2020-10-16,161.39,121.25,86.44
2020-10-19,160.78,121.05,86.44
2020-10-20,159.25,120.79,86.43
2020-10-21,158.7,120.63,86.43
2020-10-22,157.05,120.21,86.4
2020-10-23,158.01,120.38,86.41
2020-10-26,159.48,120.7,86.42
2020-10-27,160.55,120.97,86.42
2020-10-28,160.7,120.96,86.42
2020-10-29,159.14,120.45,86.44
2020-10-30,157.57,120.06,86.43
2020-11-02,158.58,120.19,86.39
2020-11-03,157.66,119.92,86.37
2020-11-04,161.08,120.93,86.39
2020-11-05,161.36,120.91,86.37
2020-11-06,159.41,120.5,86.38
2020-11-09,156.06,119.61,86.35
2020-11-10,155.16,119.27,86.34
2020-11-11,155.72,119.46,86.32
2020-11-12,158.37,120.14,86.33
2020-11-13,158.16,119.98,86.33
2020-11-16,157.78,119.89,86.35
2020-11-17,158.81,120.2,86.34
2020-11-18,159.27,120.16,86.34
2020-11-19,160.09,120.29,86.36
2020-11-20,161.51,120.5,86.37
2020-11-23,160.77,120.26,86.37
2020-11-24,159.17,120.07,86.38
2020-11-25,158.68,120.11,86.39
2020-11-27,160.22,120.47,86.39
2020-11-30,160.02,120.39,86.41
2020-12-01,157.5,119.67,86.33
2020-12-02,156.25,119.47,86.35
2020-12-03,157.51,119.79,86.37
2020-12-04,155.2,119.32,86.36
2020-12-07,156.6,119.69,86.38
2020-12-08,157.34,119.81,86.36
2020-12-09,156.82,119.64,86.35
2020-12-10,158.21,119.91,86.37
2020-12-11,158.77,120.15,86.42
2020-12-14,158.33,120.08,86.41
2020-12-15,157.8,119.96,86.41
2020-12-16,157.38,119.86,86.41
2020-12-17,156.8,119.7,86.38
2020-12-18,156.33,119.6,86.37
2020-12-21,156.95,119.68,86.37
2020-12-22,157.76,119.88,86.37
2020-12-23,156.67,119.63,86.39
2020-12-24,157.29,119.8,86.37
2020-12-28,157.36,119.81,86.38
2020-12-29,157.16,119.79,86.38
2020-12-30,157.5,119.87,86.385
2020-12-31,157.73,119.95,86.38
2021-01-04,157.54,119.98,86.39
2021-01-05,156.37,119.7,86.39
2021-01-06,153.16,119.0,86.34
2021-01-07,151.81,118.58,86.36
2021-01-08,151.32,118.24,86.35
2021-01-11,151.07,118.01,86.34
2021-01-12,150.95,117.99,86.34
2021-01-13,152.65,118.4,86.33
2021-01-14,151.22,118.13,86.34
2021-01-15,151.82,118.45,86.35
2021-01-19,152.31,118.52,86.38
2021-01-20,152.46,118.57,86.37
2021-01-21,151.39,118.4,86.38
2021-01-22,151.88,118.58,86.38
2021-01-25,153.67,119.06,86.39
2021-01-26,153.38,119.02,86.38
2021-01-27,153.77,119.16,86.38
2021-01-28,152.92,118.85,86.37
2021-01-29,152.0,118.64,86.4
2021-02-01,152.0,118.71,86.38
2021-02-02,151.02,118.41,86.35
2021-02-03,149.68,118.12,86.36
2021-02-04,149.28,118.08,86.36
2021-02-05,148.03,117.83,86.38
2021-02-08,148.68,117.88,86.37
2021-02-09,148.79,117.97,86.35
2021-02-10,149.78,118.27,86.36
2021-02-11,148.96,118.18,86.36
2021-02-12,147.11,117.79,86.37
2021-02-16,144.87,116.94,86.34
2021-02-17,145.79,117.02,86.36
2021-02-18,145.2,117.01,86.36
2021-02-19,143.27,116.54,86.37
2021-02-22,142.18,116.35,86.35
2021-02-23,141.77,116.44,86.36
2021-02-24,140.84,116.28,86.335
2021-02-25,138.54,114.73,86.21
2021-02-26,143.12,115.76,86.32
2021-03-01,141.06,115.56,86.29
2021-03-02,141.07,115.77,86.31
2021-03-03,139.54,115.15,86.26
2021-03-04,138.64,114.58,86.26
2021-03-05,138.91,114.42,86.26
2021-03-08,137.83,113.97,86.23
2021-03-09,139.74,114.51,86.23
2021-03-10,140.02,114.75,86.26
2021-03-11,139.01,114.71,86.26
2021-03-12,136.06,113.88,86.25
2021-03-15,136.86,114.02,86.26
2021-03-16,136.31,114.0,86.26
2021-03-17,135.29,113.81,86.28
2021-03-18,133.92,113.1,86.27
2021-03-19,134.75,113.03,86.27
2021-03-22,136.26,113.4,86.26
2021-03-23,137.49,113.96,86.27
2021-03-24,138.23,114.11,86.29
2021-03-25,137.14,113.96,86.3
2021-03-26,136.66,113.58,86.3
2021-03-29,135.5,113.19,86.28
2021-03-30,136.21,113.09,86.28
2021-03-31,135.45,112.93,86.25
2021-04-01,137.51,113.36,86.23
2021-04-05,136.91,113.04,86.21
2021-04-06,137.84,113.59,86.23
2021-04-07,136.88,113.52,86.24
2021-04-08,138.01,113.91,86.27
2021-04-09,137.51,113.61,86.24
2021-04-12,137.45,113.54,86.22
2021-04-13,138.48,114.01,86.25
2021-04-14,138.04,113.87,86.25
2021-04-15,140.35,114.6,86.27
2021-04-16,139.26,114.29,86.26
2021-04-19,138.86,114.17,86.25
2021-04-20,139.5,114.51,86.27
2021-04-21,139.78,114.57,86.29
2021-04-22,140.39,114.66,86.28
2021-04-23,140.06,114.51,86.26
2021-04-26,139.86,114.39,86.24
2021-04-27,138.64,113.94,86.23
2021-04-28,138.73,114.09,86.25
2021-04-29,138.32,113.89,86.27
2021-04-30,138.64,113.99,86.28
2021-05-03,138.52,114.11,86.26
2021-05-04,139.46,114.26,86.26
2021-05-05,139.69,114.4,86.28
2021-05-06,139.92,114.45,86.28
2021-05-07,139.23,114.49,86.31
2021-05-10,137.82,114.26,86.28
2021-05-11,137.04,114.07,86.27
2021-05-12,135.6,113.52,86.26
2021-05-13,135.81,113.9,86.28
2021-05-14,137.08,114.15,86.28
2021-05-17,136.79,114.04,86.28
2021-05-18,136.44,114.04,86.29
2021-05-19,136.11,113.7,86.26
2021-05-20,137.23,114.17,86.3
2021-05-21,137.67,114.21,86.28
2021-05-24,138.18,114.32,86.3
2021-05-25,139.46,114.74,86.3
2021-05-26,139.22,114.61,86.32
2021-05-27,138.655,114.41,86.32
2021-05-28,138.44,114.4,86.32
2021-06-01,138.21,114.3,86.29
2021-06-02,138.53,114.43,86.3
2021-06-03,138.01,114.14,86.27
2021-06-04,139.9,114.77,86.3
2021-06-07,139.47,114.68,86.29
2021-06-08,140.45,115.01,86.31
2021-06-09,141.69,115.37,86.29
2021-06-10,142.54,115.78,86.32
2021-06-11,142.31,115.61,86.3
2021-06-14,141.22,115.25,86.27
2021-06-15,141.05,115.27,86.26
2021-06-16,140.93,114.48,86.18
2021-06-17,143.04,114.89,86.175
2021-06-18,145.73,115.54,86.11
2021-06-21,143.29,115.17,86.13
2021-06-22,143.64,115.38,86.18
2021-06-23,143.27,115.15,86.12
2021-06-24,143.5,115.13,86.13
2021-06-25,142.01,114.89,86.12
2021-06-28,143.47,115.25,86.15
2021-06-29,143.71,115.31,86.14
2021-06-30,144.35,115.49,86.16
2021-07-01,144.17,115.33,86.13
2021-07-02,145.04,115.75,86.17
2021-07-06,146.74,116.36,86.2
2021-07-07,148.04,116.7,86.21
2021-07-08,148.62,117.0,86.25
2021-07-09,146.53,116.41,86.22
2021-07-12,146.34,116.35,86.2
2021-07-13,145.22,115.99,86.13
2021-07-14,146.87,116.49,86.19
2021-07-15,148.49,116.98,86.2
2021-07-16,148.21,116.96,86.19
2021-07-19,151.46,117.96,86.23
2021-07-20,150.0,117.81,86.27
2021-07-21,148.1,117.13,86.24
2021-07-22,149.5,117.4,86.25
2021-07-23,148.5,117.22,86.26
2021-07-26,148.06,117.14,86.24
2021-07-27,149.64,117.64,86.26
2021-07-28,149.65,117.74,86.27
2021-07-29,148.82,117.38,86.27
2021-07-30,149.52,117.71,86.285
2021-08-02,150.67,118.15,86.31
2021-08-03,150.75,118.18,86.31
2021-08-04,151.06,118.15,86.28
2021-08-05,150.29,117.72,86.24
2021-08-06,147.78,117.03,86.21
2021-08-09,147.25,116.78,86.18
2021-08-10,146.57,116.56,86.15
2021-08-11,146.48,116.69,86.19
2021-08-12,146.24,116.57,86.185
2021-08-13,148.55,117.24,86.2
2021-08-16,148.91,117.5,86.22
2021-08-17,148.85,117.44,86.2
2021-08-18,149.35,117.38,86.2
2021-08-19,150.45,117.64,86.2
2021-08-20,150.55,117.53,86.2
2021-08-23,150.45,117.56,86.2
2021-08-24,149.28,117.24,86.185
2021-08-25,148.04,116.78,86.18
2021-08-26,148.45,116.78,86.18
2021-08-27,149.46,117.16,86.24
2021-08-30,149.85,117.39,86.26
2021-08-31,148.83,117.17,86.25
2021-09-01,148.89,117.14,86.23
2021-09-02,149.54,117.28,86.23
2021-09-03,148.18,117.0,86.23
2021-09-07,146.93,116.54,86.2
2021-09-08,147.93,116.86,86.22
2021-09-09,149.72,117.19,86.24
2021-09-10,148.4,116.82,86.21
2021-09-13,149.3,116.96,86.23
2021-09-14,151.11,117.4,86.24
2021-09-15,150.58,117.2,86.24
2021-09-16,149.89,116.83,86.21
2021-09-17,149.17,116.49,86.19
2021-09-20,151.02,117.08,86.21
2021-09-21,150.89,117.01,86.23
2021-09-22,151.79,117.12,86.18
2021-09-23,148.36,116.06,86.13
2021-09-24,146.91,115.71,86.1
2021-09-27,146.37,115.4,86.09
2021-09-28,144.09,114.96,86.1
2021-09-29,144.34,115.08,86.13
2021-09-30,144.32,115.22,86.15
2021-10-01,145.35,115.61,86.18
2021-10-04,144.98,115.47,86.14
2021-10-05,143.58,115.11,86.13
2021-10-06,144.39,115.14,86.12
2021-10-07,142.88,114.68,86.09
2021-10-08,141.88,114.43,86.06
2021-10-11,141.52,114.15,85.99
2021-10-12,143.94,114.67,86.03
2021-10-13,145.34,114.89,86.0
2021-10-14,145.88,115.16,86.0
2021-10-15,145.03,114.59,85.95
2021-10-18,145.71,114.43,85.89
2021-10-19,143.7,114.02,85.92
2021-10-20,142.73,113.97,85.95
2021-10-21,142.56,113.67,85.85
2021-10-22,144.13,113.96,85.83
2021-10-25,143.91,114.1,85.87
2021-10-26,145.1,114.24,85.85
2021-10-27,147.74,114.88,85.83
2021-10-28,147.24,114.58,85.84
2021-10-29,147.69,114.63,85.85
2021-11-01,146.44,114.54,85.8
2021-11-02,147.09,114.82,85.89
2021-11-03,145.57,114.46,85.87
2021-11-04,147.1,115.08,85.95
2021-11-05,149.3,115.71,85.99
2021-11-08,149.02,115.21,85.89
2021-11-09,150.96,115.74,85.94
2021-11-10,148.2,114.75,85.77
2021-11-11,147.98,114.38,85.71
2021-11-12,147.33,114.62,85.78
2021-11-15,145.48,114.17,85.77
2021-11-16,145.11,114.07,85.77
2021-11-17,146.26,114.48,85.8
2021-11-18,146.81,114.55,85.79
2021-11-19,148.36,114.86,85.77
2021-11-22,146.62,114.02,85.67
2021-11-23,144.5,113.55,85.67
2021-11-24,146.82,113.9,85.65
2021-11-26,150.53,115.37,85.82
2021-11-29,149.32,115.11,85.86
2021-11-30,151.59,115.8,85.79
2021-12-01,152.34,115.93,85.75
2021-12-02,152.53,115.68,85.64
2021-12-03,154.35,116.36,85.69
2021-12-06,152.23,115.78,85.62
2021-12-07,151.0,115.34,85.51
2021-12-08,148.39,114.97,85.54
2021-12-09,149.22,115.26,85.51
2021-12-10,148.86,115.34,85.55
2021-12-13,151.06,115.89,85.6
2021-12-14,150.7,115.69,85.55
2021-12-15,149.25,115.52,85.58
2021-12-16,149.14,115.75,85.63
2021-12-17,150.83,116.01,85.59
2021-12-20,149.7,115.91,85.61
2021-12-21,149.13,115.45,85.56
2021-12-22,149.82,115.56,85.55
2021-12-23,148.52,115.32,85.54
2021-12-27,148.88,115.36,85.51
2021-12-28,148.29,115.34,85.51
2021-12-29,146.67,114.75,85.5
2021-12-30,147.9,115.13,85.55
2021-12-31,148.19,115.0,85.54
2022-01-03,144.3,113.93,85.44
2022-01-04,143.7,113.87,85.49
2022-01-05,142.92,113.39,85.38
2022-01-06,143.29,113.11,85.31
2022-01-07,142.26,112.74,85.29
2022-01-10,142.61,112.71,85.24
2022-01-11,143.56,112.98,85.27
2022-01-12,143.01,113.0,85.24
2022-01-13,144.28,113.36,85.28
2022-01-14,142.1,112.58,85.17
2022-01-18,140.1,111.73,85.04
2022-01-19,141.07,112.0,85.08
2022-01-20,141.94,112.24,85.06
2022-01-21,143.63,112.89,85.13
2022-01-24,142.45,112.79,85.18
2022-01-25,142.22,112.64,85.14
2022-01-26,140.5,111.84,84.99
2022-01-27,143.08,112.31,84.92
2022-01-28,143.13,112.57,84.95
2022-01-31,142.39,112.57,84.95
2022-02-01,141.72,112.31,84.92
2022-02-02,142.2,112.54,84.94
2022-02-03,141.09,112.06,84.87
2022-02-04,139.01,111.2,84.7
2022-02-07,139.1,111.23,84.72
2022-02-08,138.17,110.87,84.63
2022-02-09,138.43,111.02,84.62
2022-02-10,136.23,110.0,84.19
2022-02-11,138.25,111.14,84.45
2022-02-14,136.53,110.37,84.27
2022-02-15,134.98,110.04,84.3
2022-02-16,135.78,110.27,84.41
2022-02-17,136.79,110.86,84.46
2022-02-18,138.23,111.22,84.47
2022-02-22,138.59,111.21,84.39
2022-02-23,136.68,110.63,84.34
2022-02-24,136.77,110.89,84.41
2022-02-25,136.87,110.86,84.41
